Order_Number,CustomerKey,ProductKey,StoreKey,DateKey,Total_Amount,Quantity
1106007,2020722,115,63,266810,749.97,3
1106008,431088,89,22,266810,599.96,4
1106009,1531024,443,55,266810,349.00,1
1106010,1702221,1319,0,266810,137.94,6
1106011,1146124,125,0,266810,717.00,5
1106013,1842681,416,63,266810,3876.00,4
1106014,464491,723,22,266810,510.00,5
1106015,1371642,444,65,266810,6433.00,7
1106016,1150012,1279,40,266810,29.98,2
1106017,907250,142,37,266810,899.97,3
1106018,347206,68,8,266810,102.76,4
1106019,220519,410,8,266810,1299.00,1
1107000,1633967,836,66,266859,111.30,7
1107001,1839909,106,63,266859,1063.92,8
1107002,1276836,1579,0,266859,438.00,2
1107003,466301,1235,20,266859,2514.00,3
1107004,478298,255,23,266859,3556.00,4
1107005,1437243,426,0,266859,999.80,2
1107006,431867,1420,22,266859,995.00,5
1107007,265864,1469,9,266859,200.00,1
1107008,1933298,86,51,266859,199.98,2
1107009,974784,460,42,266859,899.70,3
1107010,2006574,322,45,266859,738.00,2
1107011,1422773,356,51,266859,1827.60,4
1107012,1345502,46,66,266859,449.85,3
1107013,1152446,1484,0,266859,1248.00,6
1107015,192139,17,0,266859,109.95,1
1107016,1886776,142,44,266859,1799.94,6
1107017,1819547,434,43,266859,1198.00,2
1108000,969384,435,41,266894,1079.80,4
1108001,823679,103,31,266894,920.00,8
1108002,1517394,1712,0,266894,631.17,9
1108003,701706,1590,30,266894,22.89,1
1108004,1717650,55,47,266894,888.00,3
1108005,788244,1466,29,266894,580.00,2
1108006,1605337,300,44,266894,1314.00,6
1108007,713338,19,29,266894,109.95,1
1108008,1670940,755,44,266894,25.50,1
1108010,1656861,1077,65,266894,1136.00,2
1108011,985427,445,38,266894,1118.00,2
1109000,1953978,1478,55,266922,1800.00,6
1109001,325,443,6,266922,1396.00,4
1109002,1725975,457,64,266922,659.85,3
1109003,391082,423,9,266922,599.00,1
1109004,584064,98,23,266922,600.00,5
1109005,1529853,70,54,266922,479.50,10
1109006,1843780,86,56,266922,199.98,2
1109007,1515698,184,66,266922,99.00,1
1109008,785441,2509,30,266922,8.12,2
1109009,350141,452,8,266922,439.90,2
1109010,320030,1434,8,266922,804.00,3
1109011,1891465,1289,0,266922,77.99,1
1109012,747344,52,29,266922,199.95,1
1109013,280277,450,0,266922,2757.00,3
1109014,1652808,447,57,266922,229.90,1
1109016,1790385,788,48,266922,23.00,2
1109017,1988805,176,44,266922,888.30,7
1109018,1780221,102,0,266922,805.00,7
1109019,1501608,419,53,266922,1107.00,3
1109020,1266796,1415,56,266922,900.00,3
1110000,1941044,92,0,266964,449.97,3
1111000,430583,460,22,266968,599.80,2
1111001,982914,728,41,266968,588.00,3
1111002,2064083,141,44,266968,1799.94,6
1111004,1772324,1293,0,266968,595.00,1
1111005,1025909,450,38,266968,2757.00,3
1111006,1210706,85,57,266968,199.98,2
1111007,1927946,34,65,266968,479.75,5
1111008,1324742,2009,57,266968,539.97,3
1111009,1664824,55,0,266968,592.00,2
1112000,1488083,694,64,266989,204.00,2
1112002,1335875,453,54,266989,229.90,1
1112003,1959272,1516,47,266989,288.00,1
1112004,1371642,27,43,266989,199.90,1
1112005,1635484,2061,54,266989,1331.88,2
1112006,905099,1404,37,266989,98.97,3
1112007,1139944,97,40,266989,269.60,4
1112008,1564987,1818,43,266989,160.00,5
1112009,1436157,1611,65,266989,159.99,1
1112010,1076700,2,40,266989,25.98,2
1112011,1763514,87,65,266989,99.99,1
1113000,655976,2060,0,267013,94.99,1
1113001,929301,484,36,267013,774.00,6
1113002,497316,1573,24,267013,58.99,1
1113003,1053209,852,39,267013,461.80,2
1113004,1187490,179,37,267013,357.00,3
1113005,1011435,68,40,267013,154.14,6
1113007,948305,114,0,267013,499.98,2
1113009,1616162,17,54,267013,329.85,3
1113011,2055764,2047,65,267013,199.98,2
1113012,1756027,81,54,267013,40.55,1
1113013,319579,54,10,267013,888.00,3
1113014,1716565,166,0,267013,119.00,1
1113015,917293,176,41,267013,507.60,4
1114000,1306739,378,55,267044,758.00,1
1114001,1825107,1875,53,267044,1599.00,1
1114002,1976499,439,56,267044,3913.00,7
1114003,799620,74,29,267044,37.95,1
1114004,1390363,70,54,267044,143.85,3
1114005,2038509,233,55,267044,1398.00,2
1114006,877347,405,34,267044,1398.00,2
1114007,1470640,332,55,267044,657.00,3
1114008,531198,1641,27,267044,75.96,6
1114009,265593,2131,10,267044,1141.00,7
1114010,734688,1440,0,267044,1323.00,7
1114011,1928421,427,53,267044,938.00,2
1114012,1286602,1594,65,267044,19.98,2
1114013,524697,141,22,267044,2099.93,7
1114014,590960,420,22,267044,499.90,1
1114015,363872,2515,0,267044,3.35,1
1114016,546471,94,22,267044,67.40,1
1114017,509948,1079,23,267044,716.00,2
1115000,343801,278,8,267082,720.00,2
1115002,1434399,1611,45,267082,159.99,1
1115003,717682,2490,0,267082,14.99,1
1115004,351879,81,8,267082,162.20,4
1115005,599656,1936,20,267082,299.99,1
1115006,62125,1657,1,267082,899.95,5
1115007,604733,1664,13,267082,17.98,2
1115008,1264513,1488,54,267082,600.00,2
1115009,1478481,156,56,267082,1879.88,4
1115011,511426,112,0,267082,749.97,3
1116002,1918788,1427,0,267110,920.00,4
1116003,1996781,1611,44,267110,639.96,4
1116004,1689863,92,54,267110,149.99,1
1116006,775588,1375,29,267110,126.00,3
1116007,1312920,2063,64,267110,359.98,2
1116008,1541789,25,56,267110,799.60,4
1116010,1584962,3,45,267110,14.52,1
1116011,1306536,1629,57,267110,79.92,8
1116012,778574,185,30,267110,169.00,1
1116013,310622,452,8,267110,1759.60,8
1116014,999254,103,0,267110,115.00,1
1116015,1232421,105,57,267110,575.00,5
1116016,1141753,91,0,267110,599.96,4
1116017,1980538,50,66,267110,199.95,1
1116018,642546,562,13,267110,545.00,5
1116019,1162807,1646,0,267110,319.98,2
1116020,796191,1585,30,267110,22.89,1
1117000,1970732,91,0,267148,149.99,1
1118000,1138520,451,39,267154,1118.00,2
1118001,1164098,106,0,267154,531.96,4
1118002,1449155,437,59,267154,999.80,2
1118003,1239387,2088,0,267154,1016.00,2
1118004,1221906,510,44,267154,537.00,3
1118005,1092416,47,37,267154,749.75,5
1118008,1315506,37,50,267154,299.23,1
1118009,988477,94,0,267154,67.40,1
1119002,37251,154,5,267169,939.94,2
1119004,1396464,63,47,267169,181.00,1
1119005,1036010,70,0,267169,95.90,2
1119007,1532248,4,0,267169,21.57,1
1119010,877303,642,31,267169,1272.00,8
1119011,142282,1633,5,267169,41.67,3
1120000,1170818,440,39,267181,219.95,1
1120001,1113081,1644,41,267181,57.88,1
1120003,832343,2084,31,267181,664.93,7
1120004,1987493,1047,0,267181,338.00,1
1120005,1744333,173,0,267181,269.70,3
1120006,1067702,435,41,267181,269.95,1
1120007,3203,73,4,267181,287.70,6
1120008,1871089,88,51,267181,449.97,3
1120011,1259841,349,56,267181,1915.00,5
1120013,1915763,93,45,267181,67.40,1
1120014,210538,21,0,267181,268.00,2
1120016,1722247,63,53,267181,724.00,4
1121000,1871157,445,44,267216,559.00,1
1121001,1509335,349,57,267216,766.00,2
1121002,1394327,102,0,267216,230.00,2
1121003,134281,2489,6,267216,14.99,1
1121004,1205065,1645,0,267216,347.28,6
1121005,1233925,1156,51,267216,4800.00,3
1121006,1156462,363,0,267216,2097.00,3
1121007,286879,30,0,267216,255.00,1
1121008,1368025,152,44,267216,3554.91,3
1121009,270917,453,10,267216,229.90,1
1121010,151318,1464,0,267216,258.00,1
1121011,319202,106,10,267216,132.99,1
1121012,1403355,108,47,267216,930.93,7
1121013,1783996,28,0,267216,199.90,1
1121014,1994972,1435,45,267216,1172.00,4
1121015,232195,132,10,267216,200.00,1
1121016,928049,1638,39,267216,41.67,3
1121017,1248961,73,56,267216,143.85,3
1122000,1571124,160,55,267263,1099.99,1
1122001,1942560,469,57,267263,99.00,1
1122002,1252370,69,0,267263,77.07,3
1122003,1849831,1616,59,267263,56.99,1
1122005,1783597,70,57,267263,47.95,1
1122006,1203443,2515,63,267263,3.35,1
1122007,1115222,1660,37,267263,1449.95,5
1122008,339939,1595,0,267263,68.67,3
1122009,133761,435,6,267263,539.90,2
1122010,1686269,2098,65,267263,1524.00,3
1122011,891974,52,32,267263,1199.70,6
1122012,1419863,271,61,267263,1956.00,4
1123000,1875275,141,0,267288,1199.96,4
1123002,901390,14,42,267288,77.68,1
1123003,1509978,523,47,267288,139.00,1
1123005,588221,1651,23,267288,959.94,6
1123006,255295,689,0,267288,318.00,2
1123007,929502,1657,40,267288,539.97,3
1123008,276051,703,8,267288,2090.00,10
1123009,1687187,686,50,267288,596.00,4
1123010,1224444,53,53,267288,592.00,2
1123012,563427,1386,0,267288,215.92,8
1123013,528376,438,19,267288,1838.00,2
1123014,632482,37,0,267288,1196.92,4
1123015,1178236,412,39,267288,382.95,1
1123016,1369643,455,55,267288,3676.00,4
1123017,1328345,1448,56,267288,1024.00,4
1123018,1530535,436,56,267288,369.00,1
1123019,259842,53,10,267288,888.00,3
1123020,460687,1659,24,267288,1559.94,6
1124000,1878210,98,0,267329,720.00,6
1125001,1016110,2515,40,267332,13.40,4
1125002,1716470,124,53,267332,839.97,3
1125003,1989435,596,65,267332,570.00,3
1125004,1594429,107,66,267332,664.95,5
1125006,1031068,450,41,267332,2757.00,3
1125007,956262,420,40,267332,1999.60,4
1125008,305321,58,9,267332,312.00,2
1126000,320073,1576,8,267350,12.99,1
1126001,1137780,58,36,267350,312.00,2
1126002,1915783,708,0,267350,312.00,4
1126003,1351245,427,59,267350,938.00,2
1126004,332332,2016,9,267350,419.97,3
1126005,294210,95,10,267350,134.80,2
1126006,805258,119,33,267350,239.98,2
1126007,831657,42,34,267350,928.00,4
1126008,801893,107,31,267350,531.96,4
1126009,1113084,1574,37,267350,419.93,7
1126010,2007813,435,64,267350,1349.75,5
1126011,1836280,58,56,267350,936.00,6
1126012,1166249,65,42,267350,724.00,4
1127000,2089265,1255,45,267389,39.98,2
1127001,934508,438,36,267389,919.00,1
1127003,1428214,1355,0,267389,65.98,2
1127004,1705560,1592,43,267389,71.96,4
1127005,908105,441,0,267389,229.90,1
1127006,333330,343,9,267389,1099.00,1
1127007,1113081,735,42,267389,418.00,2
1127008,477328,1527,24,267389,1608.00,6
1127009,2055601,1620,0,267389,426.93,7
1127010,1520875,810,0,267389,19.95,1
1127011,1466160,99,0,267389,120.00,1
1127012,398056,132,9,267389,400.00,2
1127013,1016110,420,40,267389,999.80,2
1127014,1425323,1678,48,267389,16.89,1
1127015,290747,66,9,267389,25.69,1
1127016,1961969,10,45,267389,359.94,6
1128000,357853,1631,10,267419,12.66,1
1128001,1872178,86,50,267419,99.99,1
1128002,1238645,89,43,267419,149.99,1
1128003,1605500,1769,65,267419,34.00,1
1128004,357825,154,10,267419,2819.82,6
1128007,1398115,444,0,267419,2757.00,3
1128008,1030143,1614,0,267419,2599.90,10
1128009,479678,1311,23,267419,280.00,10
1128010,2073692,58,66,267419,156.00,1
1128011,817781,1654,33,267419,2079.92,8
1128012,1140731,1651,36,267419,159.99,1
1128013,740612,92,29,267419,299.98,2
1128014,1756332,58,0,267419,1560.00,10
1128015,1135020,1655,40,267419,289.99,1
1128016,1071667,512,40,267419,129.00,1
1128017,903847,2090,37,267419,4425.00,3
1129003,1735341,83,50,267456,799.92,8
1129004,2024100,595,0,267456,1004.00,4
1129005,480505,1094,24,267456,332.00,1
1129006,907138,377,41,267456,1198.00,2
1129007,1588449,96,50,267456,134.80,2
1129008,2435,59,4,267456,312.00,2
1129009,1521733,2080,66,267456,799.96,4
1129010,1568116,452,45,267456,1099.75,5
1129011,1211642,1621,44,267456,12.99,1
1129012,552431,50,19,267456,999.75,5
1130000,2043928,133,59,267479,2449.65,7
1130001,744791,425,29,267479,369.00,1
1130002,1613285,146,66,267479,5799.98,2
1130004,1253166,1316,0,267479,29.97,3
1130006,1588361,520,0,267479,6790.00,10
1130007,1663056,460,0,267479,299.90,1
1130008,930820,912,39,267479,959.00,10
1130009,549312,465,24,267479,777.00,3
1130010,923232,57,0,267479,156.00,1
1130011,879649,1945,34,267479,28799.91,9
1130012,1165391,70,40,267479,287.70,6
1130013,1696481,1583,57,267479,69.45,5
1130014,1440084,417,0,267479,599.00,1
1130015,1542495,104,53,267479,1035.00,9
1130016,1305098,1605,63,267479,1159.96,4
1130017,664438,81,12,267479,121.65,3
1130018,1991411,452,53,267479,219.95,1
1130019,2062220,1615,51,267479,869.97,3
1130020,1402036,131,0,267479,400.00,2
1130021,117386,83,1,267479,199.98,2
1130022,1557688,420,50,267479,999.80,2
1130023,76560,353,4,267479,1154.70,3
1131000,1426777,1573,45,267535,117.98,2
1132001,579293,1668,0,267537,20.97,3
1132002,870990,2028,33,267537,419.97,3
1132003,1934815,1375,0,267537,84.00,2
1132006,940086,1595,37,267537,22.89,1
1132007,619863,92,17,267537,149.99,1
1132008,276325,1119,8,267537,1968.00,6
1132009,1520094,1701,59,267537,4.98,1
1133000,1698662,180,64,267552,552.00,8
1133001,558614,1418,0,267552,586.00,2
1133002,1603395,435,54,267552,1889.65,7
1133004,826253,1805,0,267552,96.00,3
1133005,1780669,459,63,267552,2159.20,8
1133007,1150012,441,0,267552,1839.20,8
1133008,993981,70,40,267552,143.85,3
1133009,1038082,1410,42,267552,230.00,1
1133011,241230,196,0,267552,1349.50,5
1133012,434588,584,24,267552,950.00,5
1134000,1564727,562,64,267572,218.00,2
1134001,774205,1921,29,267572,3199.99,1
1134002,833662,1653,32,267572,769.93,7
1134003,789108,440,29,267572,219.95,1
1134005,1666909,90,56,267572,899.94,6
1134006,1318393,2,0,267572,25.98,2
1134007,1832998,34,66,267572,95.95,1
1134009,1807561,77,61,267572,227.70,6
1134010,1124706,29,39,267572,1020.00,4
1134012,340771,157,10,267572,4399.96,4
1134013,1277888,66,0,267572,77.07,3
1134014,1768079,101,0,267572,1200.00,10
1134015,363712,1264,8,267572,279.96,4
1134016,1647752,382,0,267572,765.90,2
1135000,1410305,861,44,267603,29.95,1
1135001,1984697,437,43,267603,499.90,1
1135002,591374,46,24,267603,1049.65,7
1135003,875430,1413,32,267603,2691.00,9
1135004,707750,2063,29,267603,179.99,1
1135006,1368205,1664,48,267603,35.96,4
1135007,1233782,69,0,267603,25.69,1
1135008,710996,32,29,267603,255.00,1
1135009,263808,424,8,267603,1349.75,5
1135010,1951334,54,0,267603,2072.00,7
1135011,1352418,556,43,267603,1497.00,3
1135012,905941,1607,38,267603,179.99,1
1135014,2029518,774,57,267603,15.50,1
1135015,2066255,114,0,267603,749.97,3
1135016,1464274,1637,45,267603,179.90,10
1135017,1530554,1590,47,267603,137.34,6
1135018,802596,529,31,267603,869.00,1
1135019,1814968,520,50,267603,679.00,1
1136000,1681854,108,50,267643,531.96,4
1136001,1542481,63,65,267643,362.00,2
1136002,804871,1620,31,267643,609.90,10
1136003,785381,452,29,267643,439.90,2
1136004,1212385,146,63,267643,5799.98,2
1136005,942659,49,42,267643,599.85,3
1136007,1994581,304,45,267643,5592.00,8
1136008,1415490,2445,53,267643,4.99,1
1136009,1792273,66,0,267643,102.76,4
1136010,2091204,60,57,267643,468.00,3
1136011,484430,48,24,267643,899.70,6
1136012,1816741,1613,57,267643,1099.90,10
1137000,1975761,737,44,267675,159.00,1
1137001,1727849,431,61,267675,3321.00,9
1137002,579330,1513,23,267675,1614.00,6
1137003,1551714,2103,54,267675,508.00,1
1137004,358149,87,8,267675,199.98,2
1137006,2034809,109,61,267675,797.94,6
1137008,1526835,1992,54,267675,139.99,1
1137009,1326141,63,51,267675,724.00,4
1137010,1125474,1406,42,267675,42.57,3
1137011,1081686,410,37,267675,1299.00,1
1137012,1367439,466,50,267675,558.00,2
1137013,997175,455,42,267675,7352.00,8
1137014,659827,110,18,267675,797.94,6
1137016,446735,1250,22,267675,179.97,3
1137017,1342154,2517,0,267675,23.45,7
1137018,860549,1287,0,267675,467.94,6
1137019,2086280,61,0,267675,181.00,1
1137021,1797235,488,56,267675,49.00,1
1139000,982052,439,38,267712,1677.00,3
1139001,1373363,575,56,267712,18360.00,8
1139002,1754312,144,65,267712,899.97,3
1139003,1388023,76,43,267712,227.70,6
1139004,1221984,23,0,267712,134.00,1
1139005,1789606,865,0,267712,101.98,2
1139006,841472,35,34,267712,95.95,1
1139007,165649,78,5,267712,40.55,1
1139008,1350819,86,59,267712,299.97,3
1139009,1907494,1718,55,267712,70.13,1
1139010,1616131,460,54,267712,299.90,1
1139011,1893487,2106,55,267712,877.50,1
1139012,539097,1617,22,267712,115.98,2
1139013,2095996,1058,53,267712,936.00,3
1140002,2088972,17,63,267750,549.75,5
1140005,915242,46,40,267750,449.85,3
1140007,955344,69,39,267750,25.69,1
1140008,305010,371,9,267750,4193.00,7
1140009,1749542,34,64,267750,287.85,3
1140010,1950591,62,59,267750,181.00,1
1140011,520991,720,24,267750,236.00,1
1140012,1482078,84,59,267750,99.99,1
1140013,1981868,61,0,267750,181.00,1
1140014,1284953,179,48,267750,119.00,1
1140015,966659,172,42,267750,676.00,4
1140016,999292,574,37,267750,218.00,2
1140017,1276836,454,0,267750,539.80,2
1140018,1783631,460,55,267750,599.80,2
1141000,146534,1461,5,267792,616.00,2
1141001,1885532,1626,63,267792,657.00,3
1141002,1592400,53,54,267792,1184.00,4
1141003,1987171,246,48,267792,3290.00,10
1141004,1340104,155,53,267792,1409.91,3
1141005,1833503,102,54,267792,345.00,3
1141006,1132370,1046,36,267792,1248.00,4
1141007,1849584,1010,55,267792,560.70,3
1141008,1976355,46,54,267792,899.70,6
1141009,210320,459,0,267792,1079.60,4
1141010,1414914,394,56,267792,1516.00,2
1141011,1521733,1579,66,267792,219.00,1
1141012,1295537,354,50,267792,2297.70,6
1141013,1016110,373,37,267792,1304.00,4
1141014,718217,106,30,267792,132.99,1
1141015,1074065,418,39,267792,269.95,1
1141016,1166537,1168,0,267792,1200.00,2
1141018,1544289,46,0,267792,299.90,2
1141019,1114283,433,42,267792,969.00,1
1141020,2039658,459,51,267792,1619.40,6
1141021,1750513,46,43,267792,149.95,1
1141022,1262414,88,0,267792,899.94,6
1141023,1905578,214,59,267792,599.00,1
1141024,2072376,19,65,267792,329.85,3
1141026,478557,11,27,267792,179.97,3
1141028,955336,534,41,267792,278.00,2
1142000,1871500,59,56,267860,312.00,2
1142001,1056452,67,41,267860,128.45,5
1142002,1895594,434,59,267860,599.00,1
1142003,1010049,1588,41,267860,13.89,1
1142004,235050,445,9,267860,1677.00,3
1142005,1965339,1453,44,267860,258.00,1
1142007,2032588,80,0,267860,121.65,3
1142008,437422,1467,0,267860,602.00,2
1142009,1305082,201,56,267860,4893.00,7
1142010,1975386,215,51,267860,1138.00,2
1142011,875420,1134,32,267860,319.00,1
1142012,582917,38,19,267860,1795.38,6
1142013,1808265,424,45,267860,1619.70,6
1142014,358637,1575,10,267860,243.96,4
1142015,538152,1577,20,267860,1533.00,7
1142016,1526612,341,65,267860,967.00,1
1142017,1306371,354,44,267860,765.90,2
1142018,719537,1424,29,267860,200.00,1
1142019,889931,1166,31,267860,165.00,1
1142021,1376585,637,61,267860,458.00,2
1142022,1785853,1181,0,267860,3160.00,2
1142023,1016078,459,42,267860,269.90,1
1142024,991685,436,0,267860,369.00,1
1142025,2071129,570,65,267860,598.00,2
1142026,764628,81,30,267860,202.75,5
1142027,503734,309,20,267860,4491.00,9
1142028,227646,330,8,267860,2781.00,9
1142030,1097689,90,42,267860,149.99,1
1142031,1818102,118,53,267860,339.98,2
1142032,876454,184,34,267860,198.00,2
1143000,1724062,968,63,267926,373.80,2
1143001,889395,69,31,267926,51.38,2
1143003,1961837,174,53,267926,129.90,1
1143005,784296,460,29,267926,899.70,3
1143006,2003153,551,50,267926,4590.00,2
1143007,1176492,1715,41,267926,140.26,2
1143008,1958373,491,57,267926,619.00,1
1143009,1820236,1721,66,267926,631.17,9
1143010,917196,11,38,267926,59.99,1
1143011,1372912,1797,53,267926,43.00,1
1143012,1866245,1481,0,267926,916.00,4
1143014,558614,731,20,267926,258.00,2
1143016,620099,62,14,267926,181.00,1
1143017,1790410,71,50,267926,47.95,1
1143018,1315621,1880,47,267926,1599.00,1
1143020,1730391,1171,43,267926,1965.00,3
1143021,581757,293,23,267926,998.00,2
1143022,99810,141,5,267926,299.99,1
1143023,1090726,63,0,267926,1086.00,6
1143024,1969704,157,59,267926,3299.97,3
1143025,1311030,1439,66,267926,2107.00,7
1144000,1889189,77,0,267980,227.70,6
1144002,850529,1036,31,267980,184.50,1
1144003,2045981,418,0,267980,1349.75,5
1144004,1818632,1573,0,267980,117.98,2
1144007,701625,124,0,267980,1399.95,5
1144008,1307704,115,65,267980,249.99,1
1144009,997675,101,0,267980,360.00,3
1144010,2060541,375,0,267980,699.00,1
1144011,1470025,1646,0,267980,479.97,3
1144012,1364334,48,48,267980,299.90,2
1144014,1598675,444,0,267980,5514.00,6
1144015,1420237,452,0,267980,1319.70,6
1144016,1232128,1576,44,267980,77.94,6
1144017,1011663,47,36,267980,299.90,2
1144018,1925886,99,0,267980,240.00,2
1144019,1861686,70,44,267980,47.95,1
1144020,1306559,184,44,267980,297.00,3
1144021,1524551,1878,0,267980,3978.00,2
1144022,458021,1081,23,267980,2272.00,4
1144023,1124659,66,42,267980,77.07,3
1144024,711877,1420,29,267980,398.00,2
1144025,917038,108,39,267980,132.99,1
1144026,492147,1578,0,267980,219.00,1
1144027,1854563,1412,0,267980,867.00,3
1144028,1425307,91,66,267980,749.95,5
1144029,432061,448,27,267980,269.90,1
1144030,180678,418,5,267980,269.95,1
1144031,610264,446,12,267980,219.95,1
